Latitude,Longitude
34.01902778,-118.5000417
34.01306945,-118.4838611
34.02005556,-118.4800694
34.00780556,-118.4993056
34.00220833,-118.4883333
34.01765278,-118.4984306
34.01706945,-118.4959167
34.03748611,-118.469125
34.0073889,-118.4944861
34.01902778,-118.5000417
34.01011111,-118.4964722
34.01497222,-118.4952917
34.00252778,-118.4841111
34.01968056,-118.4731806
34.01622222,-118.4921528
34.012,-118.4969028
34.01879167,-118.4905833
34.02052778,-118.4852222
34.01986111,-118.5062083
34.02018056,-118.505125
34.02025,-118.496875
34.03093056,-118.4918611
34.01194445,-118.4959444
34.02377778,-118.4908611
34.01830556,-118.4927639
34.02806944,-118.5013889
33.9985,-118.4800833
34.01555556,-118.4767778
33.9985,-118.4800833
34.00119444,-118.4786944
34.02719444,-118.5012917
34.01419445,-118.49625
34.01380556,-118.4847222
34.01619445,-118.4667222
34.00595833,-118.4898333
34.01554167,-118.4978056
34.03456945,-118.4906111
34.02788889,-118.4745417
34.04234722,-118.4865
34.02638889,-118.4893056
34.02638889,-118.4893056
34.03190278,-118.4966667
34.01266667,-118.4698333
34.02730556,-118.4718056
34.034,-118.4880833
34.04751389,-118.4909167
34.02166667,-118.49025
34.00859722,-118.4877361
34.01165278,-118.4923333
34.00636111,-118.4881111
34.02438889,-118.4934306
34.02597222,-118.4833194
34.02,-118.5053611
34.01204167,-118.4811806
34.01755556,-118.4937083
34.01775,-118.4902639
34.00920833,-118.4702917
34.03344445,-118.4676806
34.02427778,-118.4748611
34.02101389,-118.4959167
34.02306945,-118.5047778
34.01879167,-118.4905833
34.0295,-118.458
34.03501389,-118.4786667
34.00640278,-118.475625
34.01372222,-118.4828194
34.02788889,-118.4745417
34.01194445,-118.4959444
34.00073611,-118.4828472
34.01872222,-118.485875
34.01165278,-118.4923333
34.01380556,-118.4847222
34.04083333,-118.4714722
34.0245,-118.46925
34.012,-118.4969028
34.02094444,-118.4700694
34.004125,-118.4901806
34.00894445,-118.492
34.01497222,-118.4952917
34.00926389,-118.48775
34.02768056,-118.4991111
34.00852778,-118.4839167
34.02480556,-118.4994444
34.01419445,-118.49625
33.99765279,-118.4850833
34.01783333,-118.4949722
34.01369445,-118.4883056
34.01525,-118.4965556
34.03261111,-118.4751389
34.03295833,-118.4747083
34.00197222,-118.47575
34.012,-118.4969028
34.04429167,-118.4887778
34.01236111,-118.484875
34.01631945,-118.4968611
34.01141667,-118.4948611
34.01261111,-118.4823194
34.01573611,-118.4943611
34.03295833,-118.4747083
34.01829167,-118.4670694
34.01313889,-118.4959306
34.00640278,-118.475625
34.01333333,-118.4924722
34.00220833,-118.4772222
34.02345833,-118.497875
34.025,-118.4959722
34.01830556,-118.4927639
34.02480556,-118.4994444
34.01718056,-118.5006528
34.01441667,-118.4789306
34.02788889,-118.4745417
34.01938889,-118.4765278
34.00676389,-118.4885139
34.00894445,-118.492
34.01783333,-118.4949722
34.02195833,-118.508875
34.02461111,-118.5028889
34.00175,-118.4746667
34.01856944,-118.4989444
34.01306945,-118.4838611
34.02530556,-118.4889722
34.02597222,-118.4833194
34.03641667,-118.4687917
34.01593056,-118.4780139
34.01718056,-118.5006528
34.00738889,-118.4811111
34.03176389,-118.4826667
34.02608333,-118.4929861
34.01558333,-118.5008194
34.01919444,-118.4699722
34.01193056,-118.4677083
34.03855556,-118.4694444
34.01677778,-118.4946528
34.01441667,-118.4817778
34.00227778,-118.4838611
34.02586111,-118.4997361
34.00690278,-118.4921667
34.01726389,-118.4924583
34.03669445,-118.4782778
34.01313889,-118.4959306
34.02097222,-118.5041667
34.01356944,-118.4954167
34.01333333,-118.4924722
34.00123611,-118.474625
34.00933333,-118.4974167
34.01591667,-118.5005972
34.00252778,-118.4841111
34.01631945,-118.4968611
34.024125,-118.5050833
34.02070833,-118.4946528
34.03554167,-118.4861944
34.03084722,-118.5091111
34.01419445,-118.49625
34.01497222,-118.4952917
34.02451389,-118.4599861
34.00725,-118.4695278
34.01826389,-118.4844167
34.01419445,-118.49625
34.01333333,-118.4924722
34.01702778,-118.4792917
34.02101389,-118.4959167
34.01841667,-118.4600139
34.02284722,-118.4953056
34.02454167,-118.4899167
34.01004167,-118.4866389
34.02076389,-118.4525
34.01165278,-118.4923333
34.01165278,-118.4923333
34.01141667,-118.4845417
34.01911111,-118.4853889
34.00113889,-118.4751806
34.03333333,-118.4726389
34.01775,-118.4902639
34.02025,-118.496875
34.01286111,-118.4946944
34.0255,-118.4855139
34.02613889,-118.501
34.03365278,-118.4738611
34.01122222,-118.4816806
34.00119444,-118.4786944
34.02863889,-118.4946944
34.02451389,-118.4599861
34.03729167,-118.4725694
34.02433333,-118.5016389
34.01419445,-118.49625
34.01525,-118.4965556
34.02719444,-118.5012917
34.01369445,-118.4883056
34.00079167,-118.4782917
34.03872222,-118.4870972
34.01525,-118.4965556
34.01525,-118.4965556
34.02252778,-118.468125
34.01573611,-118.4943611
34.00518056,-118.4739861
34.00676389,-118.4885139
34.01573611,-118.4943611
34.0073889,-118.4944861
34.02090278,-118.4911944
34.02733333,-118.5034722
34.00827778,-118.4932778
34.01554167,-118.4978056
34.01369445,-118.4883056
34.01104167,-118.4944444
34.02638889,-118.4893056
34.01833333,-118.4992222
34.02638889,-118.4893056
34.01455556,-118.4990278
34.01554167,-118.4978056
34.01501389,-118.4935139
34.00481944,-118.4799306
34.02690278,-118.5000556
34.01677778,-118.4946528
34.01252778,-118.4906389
34.02638889,-118.4893056
34.01422222,-118.4992917
34.01252778,-118.4906389
34.00995833,-118.4710556
,
34.02584722,-118.5050417
34.00356944,-118.4718194
34.04254167,-118.482375
34.01208333,-118.4956389
34.02252778,-118.468125
34.02791667,-118.4874167
34.01565278,-118.4755417
34.01394444,-118.4940833
34.01631945,-118.4968611
34.02866667,-118.48
34.03940278,-118.4732222
34.01830556,-118.4927639
34.03827778,-118.4681528
34.01911111,-118.4982778
34.03380556,-118.4989167
34.01554167,-118.4978056
34.00925,-118.4943194
34.02397222,-118.4609861
34.01141667,-118.4948611
34.02659722,-118.5143611
34.01366667,-118.4803194
34.00191667,-118.4856528
34.01859722,-118.4940278
34.02384722,-118.5038333
34.01919444,-118.4699722
34.02618056,-118.4798611
34.02183333,-118.4747917
34.01525,-118.4965556
34.02052778,-118.4852222
34.01333333,-118.4924722
34.00161111,-118.4831944
34.02284722,-118.4953056
34.01286111,-118.4946944
34.01804167,-118.472125
33.99926389,-118.4808472
33.99926389,-118.4808472
34.02611111,-118.471125
34.005875,-118.4907083
34.02445833,-118.4657361
34.02741667,-118.4542222
34.01554167,-118.4978056
34.04033333,-118.5031528
34.01009722,-118.4948333
34.03611111,-118.4887083
34.01826389,-118.4844167
34.02302778,-118.4675
34.01455556,-118.4800833
34.026,-118.4897778
34.01888889,-118.4952917
34.01947222,-118.4694444
34.012,-118.49
34.01525,-118.4965556
33.9985,-118.4800833
,
34.00622222,-118.4902083
34.02638889,-118.4893056
34.04083333,-118.4714722
34.01841667,-118.4974861
34.00368056,-118.4852917
34.01775,-118.4902639
34.03295833,-118.4747083
34.02369444,-118.4861528
34.03073611,-118.5026944
34.01884722,-118.5035556
34.03333333,-118.4937361
34.023625,-118.4943611
34.00827778,-118.4932778
34.02805556,-118.4921944
34.02252778,-118.468125
34.01525,-118.4901111
34.02780556,-118.4730972
34.01333333,-118.4924722
34.00683333,-118.4829444
34.03138889,-118.4814722
34.03429167,-118.5013194
34.02697222,-118.4637222
34.01677778,-118.4946528
34.01631945,-118.4968611
34.01104167,-118.4944444
34.016875,-118.4993889
34.01372222,-118.4828194
34.00051389,-118.4820972
34.02269445,-118.4695278
34.01394444,-118.4940833
34.02561111,-118.4773333
34.03626389,-118.4722778
34.03077778,-118.4755139
34.02780556,-118.4730972
34.02633333,-118.4975417
34.01947222,-118.4978194
34.01441667,-118.4789306
34.01631945,-118.4968611
34.02597222,-118.4833194
34.02454167,-118.4899167
34.01286111,-118.4946944
34.01745833,-118.4890139
34.02384722,-118.5038333
34.01122222,-118.4816806
34.02768056,-118.4991111
34.03434722,-118.4794722
34.01841667,-118.4974861
34.00894445,-118.492
34.01208333,-118.4956389
33.99805556,-118.4796111
34.01695833,-118.4540972
34.00526389,-118.4755
34.01986111,-118.5062083
34.0085,-118.4888611
34.01286111,-118.4946944
33.99765279,-118.4850833
34.00816667,-118.4910833
34.02223611,-118.49275
33.99884722,-118.4814306
34.00583333,-118.4748472
34.02745833,-118.4896389
34.03595833,-118.4710139
34.01695833,-118.4617083
34.01243056,-118.4936111
34.02070833,-118.4946528
34.03525,-118.4969167
34.02988889,-118.4784861
34.02729167,-118.4931389
,
34.01165278,-118.4923333
34.00372222,-118.4787917
34.02093056,-118.4746528
34.03176389,-118.4826667
34.01798611,-118.4867639
34.01755556,-118.4937083
34.03940278,-118.4732222
34.038625,-118.4990139
34.01702778,-118.4792917
34.0165,-118.4934167
34.02147222,-118.4936944
34.03501389,-118.4786667
34.01408333,-118.498
34.0185,-118.49575
34.03013889,-118.4641111
34.00490278,-118.48925
34.02306945,-118.5047778
34.03533333,-118.4896528
34.01554167,-118.4978056
34.01933333,-118.4513611
34.02516667,-118.4635833
34.01497222,-118.4952917
34.00283333,-118.4714028
34.03701389,-118.5008333
34.02252778,-118.468125
34.01775,-118.4902639
34.03156944,-118.5083056
34.01563889,-118.4960833
34.02306945,-118.5047778
34.01631945,-118.4968611
34.01451389,-118.4942361
34.02788889,-118.4745417
34.02988889,-118.4784861
34.03084722,-118.5091111
34.03648611,-118.4735694
34.02988889,-118.4784861
34.02384722,-118.5038333
34.00795833,-118.4926111
34.01419445,-118.49625
34.03305556,-118.4810833
34.01573611,-118.4943611
34.01406944,-118.4877222
34.00769444,-118.488125
34.00494444,-118.468
34.01658333,-118.498125
34.00644444,-118.4908194
34.02945833,-118.4855139
34.00161111,-118.4831944
34.03756945,-118.4738194
34.01573611,-118.4943611
34.02822222,-118.4886944
34.00481944,-118.4799306
34.01677778,-118.4946528
34.00926389,-118.48775
34.03319445,-118.4631667
34.02929167,-118.4890139
34.02751389,-118.5051944
34.01001389,-118.4811806
34.01725,-118.4804861
34.02783333,-118.4778194
34.01495833,-118.4741111
34.01775,-118.4902639
34.00933333,-118.4974167
34.03525,-118.4969167
34.01563889,-118.4960833
33.99952778,-118.4860278
34.00595833,-118.4877083
34.02163889,-118.5049444
34.02320833,-118.4883611
34.02661111,-118.4923333
34.02741667,-118.4679167
34.00640278,-118.475625
34.02711111,-118.4723056
34.02602778,-118.5027222
34.034,-118.4880833
34.01755556,-118.4937083
34.03748611,-118.469125
34.00073611,-118.4828472
34.00784722,-118.4869861
34.02805556,-118.4921944
34.01573611,-118.4943611
34.02327778,-118.4737222
34.02101389,-118.4959167
34.02173611,-118.5032222
34.02129167,-118.4842778
34.02434723,-118.4498333
34.03151389,-118.494375
34.01573611,-118.4943611
34.01369445,-118.4883056
34.02290278,-118.4629861
34.03255556,-118.4946806
34.01141667,-118.4845417
34.03865278,-118.4741528
34.02798611,-118.4612083
34.0155,-118.4811806
34.01573611,-118.4943611
33.99926389,-118.4808472
34.034375,-118.4729444
34.03501389,-118.4786667
34.01631945,-118.4968611
34.02741667,-118.4542222
34.00322222,-118.4807361
34.00380556,-118.4835694
34.01706945,-118.4959167
34.0073889,-118.4944861
34.01140278,-118.4725139
34.01020833,-118.4952917
34.01694445,-118.5024722
34.01406944,-118.4947917
34.00941667,-118.4804722
34.01765278,-118.4984306
34.01554167,-118.4978056
34.00933333,-118.4974167
34.01765278,-118.4984306
34.02652778,-118.4940833
34.01986111,-118.5062083
34.01863889,-118.471
34.02340278,-118.4849028
34.03198611,-118.5041389
34.03911111,-118.4801806
34.012,-118.49
34.00408333,-118.4741389
34.02230556,-118.5057222
34.03304167,-118.4924861
34.01195833,-118.4835278
34.01134722,-118.4892361
34.00809722,-118.4810417
34.01236111,-118.484875
34.01286111,-118.4946944
34.01686111,-118.4809444
34.0255,-118.4855139
34.01208333,-118.4956389
34.01765278,-118.4984306
34.00752778,-118.4892917
34.01313889,-118.4959306
34.02586111,-118.4997361
34.01809722,-118.4995278
34.02993056,-118.4915139
34.02586111,-118.4997361
34.01408333,-118.4597917
34.02973611,-118.5116806
34.00676389,-118.4885139
34.01333333,-118.4924722
34.02977778,-118.4868333
34.02940278,-118.4937639
33.99948611,-118.4799167
34.01204167,-118.4811806
34.01286111,-118.4946944
34.0075,-118.4903056
34.01625,-118.4802361
34.01765278,-118.4984306
34.02597222,-118.4768611
34.01306945,-118.4838611
34.01277778,-118.4760139
34.02,-118.4744722
34.01054167,-118.4953194
34.02284722,-118.4953056
34.02377778,-118.4908611
34.01718056,-118.5006528
34.02177778,-118.4949861
34.01372222,-118.4828194
34.04494444,-118.4782917
34.01658333,-118.4879722
34.02608333,-118.4609167
34.01406944,-118.4877222
34.01718056,-118.4831389
34.02101389,-118.4959167
34.03673611,-118.4814583
34.01252778,-118.4906389
34.00161111,-118.4831944
34.03161111,-118.4731528
34.01372222,-118.4828194
34.01213889,-118.4652222
34.02169445,-118.4736944
34.00252778,-118.4841111
34.02611111,-118.471125
34.01908333,-118.4918194
34.02284722,-118.4953056
33.99926389,-118.4808472
34.02194444,-118.4555833
34.01116667,-118.4627361
34.02004167,-118.4699861
34.01165278,-118.4923333
34.02354167,-118.4705139
34.00894445,-118.492
34.02515278,-118.4924722
,
33.99805556,-118.4796111
34.01220833,-118.4720139
34.01269444,-118.4781111
34.01765278,-118.4984306
34.03827778,-118.4681528
34.02561111,-118.4837778
34.02297222,-118.5000694
34.02147222,-118.4936944
34.01879167,-118.4905833
34.00961111,-118.48725
34.02279167,-118.5035278
34.01394444,-118.4940833
34.01279167,-118.4739444
34.03509722,-118.46725
34.02101389,-118.4959167
34.03344445,-118.4823056
34.00593056,-118.4820278
34.01583333,-118.4870972
34.01525,-118.4965556
34.01908333,-118.4918194
34.03266667,-118.4766806
34.01441667,-118.4817778
34.00604167,-118.4740417
34.00752778,-118.4892917
34.02101389,-118.4959167
33.99805556,-118.4796111
,
34.01394444,-118.4940833
34.02908333,-118.4957639
34.01631945,-118.4968611
34.00161111,-118.4831944
34.03909722,-118.4719167
34.02290278,-118.4629861
34.02516667,-118.4635833
34.00984722,-118.4831944
34.039875,-118.4709861
34.02669445,-118.4905833
34.01441667,-118.4789306
34.00372222,-118.4787917
34.01658333,-118.498125
34.01745833,-118.4890139
34.031,-118.5039167
34.01419445,-118.49625
34.02205556,-118.4687083
34.01004167,-118.4866389
34.02569445,-118.4820556
34.02643056,-118.4591528
34.02586111,-118.4997361
33.99883333,-118.4809306
,
34.009,-118.4881389
34.04470833,-118.4754167
34.01305556,-118.4893889
34.03501389,-118.4786667
34.03176389,-118.4826667
34.01727778,-118.4585
34.00368056,-118.4852917
34.01658333,-118.498125
34.012,-118.4969028
34.00627778,-118.46575
34.03380556,-118.4915417
34.03609722,-118.4942222
,
34.00338889,-118.47925
34.02583333,-118.4698611
34.01369445,-118.4883056
34.04011111,-118.4723611
34.01702778,-118.4792917
34.00795833,-118.4926111
34.01369445,-118.4883056
34.01252778,-118.4906389
34.01631945,-118.4968611
34.012,-118.4969028
34.03230556,-118.4722917
34.01640278,-118.4859306
34.01745833,-118.4890139
34.02301389,-118.4918194
34.02020833,-118.4607778
34.04083333,-118.4714722
34.00252778,-118.4759306
34.03572222,-118.4745
34.01783333,-118.4949722
34.01380556,-118.4902639
34.00640278,-118.475625
34.01497222,-118.4952917
34.01525,-118.4965556
34.01497222,-118.4952917
34.02433333,-118.5016389
34.00730556,-118.4848611
34.02686111,-118.4553472
34.02436111,-118.4805
34.01236111,-118.484875
34.02290278,-118.4629861
34.01369445,-118.4883056
34.023625,-118.4682083
34.00640278,-118.475625
34.00359722,-118.487
34.00161111,-118.4831944
34.01497222,-118.4952917
34.01306945,-118.4838611
34.01765278,-118.4984306
34.01765278,-118.4984306
34.00227778,-118.4838611
34.01437504,-118.5024306
34.01919444,-118.4699722
34.02713889,-118.4883611
33.99831944,-118.4792361
34.02633333,-118.4975417
34.02761111,-118.4861389
34.02652778,-118.4940833
34.01165278,-118.4923333
34.02561111,-118.4773333
34.03093056,-118.4918611
34.01718056,-118.5006528
34.03084722,-118.5091111
34.02233333,-118.8208333
34.01765278,-118.4984306
34.00927778,-118.4780556
34.03408333,-118.4927917
34.01631945,-118.4968611
34.01419445,-118.49625
34.02868056,-118.4864722
34.01165278,-118.4923333
34.01486111,-118.4970278
34.023625,-118.4682083
34.02291667,-118.4870972
34.01190278,-118.4825139
34.02808333,-118.4839306
34.01020833,-118.4952917
34.01286111,-118.4946944
34.01363889,-118.4782083
34.01286111,-118.4946944
34.01908333,-118.4918194
34.01208333,-118.4956389
34.03659722,-118.4654028
34.02509722,-118.4615
34.02384722,-118.5038333
34.01430556,-118.4636111
34.02922222,-118.4594306
34.02181944,-118.4820417
34.044625,-118.4923889
34.01054167,-118.4953194
34.00518056,-118.4739861
34.01086111,-118.48125
34.01856944,-118.4989444
34.03861111,-118.4824167
34.03186111,-118.49975
34.02805556,-118.4921944
34.04333333,-118.4993333
34.01101389,-118.4892917
34.03231944,-118.4690694
34.02652778,-118.4940833
34.01277778,-118.4760139
34.01765278,-118.4984306
34.02709722,-118.4965972
34.00769444,-118.488125
34.027,-118.4918611
34.02236111,-118.4640417
34.00973611,-118.4929306
34.01554167,-118.4978056
34.00920833,-118.4702917
33.999375,-118.4819583
34.01011111,-118.4964722
34.00752778,-118.4892917
34.02094444,-118.4765
34.01419445,-118.49625
33.99948611,-118.4799167
34.01173611,-118.4938472
34.01333333,-118.4924722
34.01141667,-118.4845417
34.01609722,-118.5003472
34.03083333,-118.4871111
34.01563889,-118.4960833
34.01279167,-118.4641111
34.02131945,-118.4972083
34.01830556,-118.4927639
34.02836111,-118.4934444
34.01919444,-118.4699722
34.00923611,-118.486
34.01979167,-118.4990972
34.00484722,-118.4883611
34.02561111,-118.49025
34.019,-118.4871111
34.0295,-118.4984722
33.99805556,-118.4796111
34.02063889,-118.4835
34.00319444,-118.4712917
34.00444444,-118.4688889
34.02097222,-118.5041667
34.00919444,-118.4938889
34.00397222,-118.4768611
34.01011111,-118.4964722
34.02955556,-118.4994722
34.01554167,-118.4978056
34.00090278,-118.4799722
34.01165278,-118.4923333
34.02713889,-118.4883611
34.01593056,-118.4908889
34.02004167,-118.4699861
34.02076389,-118.4525
34.01394444,-118.4940833
34.00888889,-118.47875
34.03020833,-118.4845694
34.00161111,-118.4831944
34.01775,-118.4902639
34.01822222,-118.4880556
34.00775,-118.4668056
34.00708333,-118.4898889
34.02230556,-118.471625
34.03672222,-118.4700694
34.02245833,-118.47275
34.00879167,-118.4807222
34.01697222,-118.4912083
34.01554167,-118.4978056
34.01631945,-118.4968611
34.02752778,-118.4878889
34.00241668,-118.489625
34.00773611,-118.4852917
34.02644444,-118.5161944
34.02909722,-118.4794861
34.00398611,-118.4723889
34.01486111,-118.4970278
34.01275,-118.4964167
34.02202778,-118.5044583
34.01573611,-118.4943611
34.02669445,-118.4905833
34.02129167,-118.4842778
34.03940278,-118.4732222
34.02101389,-118.4959167
34.01765278,-118.4984306
34.02461111,-118.5028889
34.01890278,-118.5049722
34.02284722,-118.4953056
34.03595833,-118.4710139
34.01141667,-118.4845417
33.99952778,-118.4810833
34.00455556,-118.485
34.00773611,-118.4852917
34.04413889,-118.4764861
34.01333333,-118.4924722
34.03231944,-118.4690694
34.01631945,-118.4968611
34.01745833,-118.4890139
34.02669445,-118.4905833
34.01890278,-118.474125
34.02097222,-118.5041667
34.04213889,-118.4756667
34.02284722,-118.4953056
34.0185,-118.4893194
34.01790278,-118.5036944
34.025375,-118.4555694
34.01356944,-118.4954167
34.03402778,-118.47175
34.02213889,-118.4528472
34.01077778,-118.4774028
34.01497222,-118.4952917
34.01266667,-118.4698333
34.028125,-118.4647361
34.02316667,-118.4965972
34.01441667,-118.4789306
34.00676389,-118.4885139
34.01052778,-118.4759167
34.00227778,-118.4838611
34.02515278,-118.4924722
34.02223611,-118.49275
34.03997222,-118.5036111
34.03730556,-118.4974583
34.00526389,-118.4755
34.03580556,-118.5061528
34.01525,-118.4965556
34.01609722,-118.5003472
34.03672222,-118.4700694
34.04015278,-118.4804722
34.01020833,-118.4952917
34.01593056,-118.4908889
34.01004167,-118.4866389
34.01165278,-118.4923333
34.02505556,-118.4589583
34.03065278,-118.4624167
34.03940278,-118.4732222
34.01706945,-118.4959167
34.00338889,-118.47925
34.01601389,-118.4955972
34.01306945,-118.4838611
34.01306945,-118.4838611
34.03156944,-118.5083056
34.01956945,-118.4564861
34.02983333,-118.4850556
34.02816667,-118.4969028
34.02780556,-118.4730972
34.02469444,-118.491375
34.01333333,-118.4924722
34.04588889,-118.4906389
34.027875,-118.4956528
34.01677778,-118.4946528
34.01134722,-118.4892361
34.00498611,-118.4854306
34.03840278,-118.5034583
34.03611111,-118.5053056
34.04540278,-118.4950556
34.03497222,-118.4929028
34.01333333,-118.4924722
34.03497222,-118.4929028
34.01333333,-118.4924722
34.01765278,-118.4984306
34.00777778,-118.4798611
34.03497222,-118.4929028
34.01669444,-118.474625
34.012,-118.4969028
34.012,-118.4969028
34.01497222,-118.4952917
34.01194445,-118.4959444
34.02661111,-118.4987917
34.02244445,-118.4893056
34.03488889,-118.4706806
34.01165278,-118.4923333
34.01369445,-118.4883056
34.01208333,-118.4956389
34.02416667,-118.4839444
34.01697222,-118.4912083
34.02359722,-118.4668056
34.00248611,-118.473375
34.02556945,-118.4985
34.03255556,-118.4946806
34.01755556,-118.4937083
34.02404167,-118.5003889
34.01477778,-118.4705417
34.01495833,-118.4741111
34.00454167,-118.4720694
34.03713889,-118.4760139
34.01658333,-118.4916667
34.00920833,-118.4702917
34.03198611,-118.4921806
34.02729167,-118.4931389
34.04011111,-118.4723611
34.00555556,-118.4768472
34.02444444,-118.4852083
34.02194444,-118.4555833
34.01802778,-118.4915278
34.00676389,-118.4885139
34.03647222,-118.503875
34.03729167,-118.4725694
34.00155556,-118.4806389
34.03084722,-118.5091111
34.01497222,-118.4952917
34.01573611,-118.4943611
34.00094444,-118.4857778
34.01658333,-118.4879722
34.02213889,-118.4528472
34.01333333,-118.4924722
34.01430556,-118.4945
34.03558333,-118.4714722
34.01511111,-118.4658194
34.0165,-118.4934167
34.00470833,-118.4733472
34.02152778,-118.5066944
34.04575,-118.4975694
34.01755556,-118.4937083
34.025,-118.4959722
34.0225,-118.5022778
34.03208333,-118.4839861
34.02633333,-118.4975417
34.01631945,-118.4968611
34.01406944,-118.4877222
34.02495833,-118.4627639
34.023,-118.4707639
34.01104167,-118.4944444
33.99805556,-118.4796111
34.01631945,-118.4968611
34.02423611,-118.4969167
34.01779167,-118.4999028
34.02863889,-118.4946944
33.99876389,-118.4797222
34.00595833,-118.4898333
34.02480556,-118.4994444
34.01313889,-118.4959306
34.01625,-118.4802361
34.03775,-118.4850833
34.02631944,-118.5142917
34.01366667,-118.4803194
34.02340278,-118.5059861
34.02222222,-118.5010139
34.03168056,-118.5104861
34.01593056,-118.4908889
34.02284722,-118.4953056
34.01011111,-118.4964722
34.02208333,-118.4962639
34.01593056,-118.4908889
34.02438889,-118.4934306
34.01765278,-118.4984306
34.03748611,-118.469125
34.00470833,-118.4733472
34.01011111,-118.4964722
34.02638889,-118.4893056
34.01908333,-118.4918194
34.02633333,-118.4975417
34.023625,-118.4682083
34.02959722,-118.4756389
34.02638889,-118.4893056
34.01011111,-118.4964722
34.03365278,-118.4738611
34.02352778,-118.4961111
34.00894445,-118.492
34.0075,-118.4903056
33.99926389,-118.4808472
34.01825,-118.5009861
34.01822222,-118.4880556
34.02081944,-118.479125
34.02798611,-118.4612083
33.99976389,-118.48075
34.00756944,-118.4829444
34.030375,-118.4893611
34.02279167,-118.5035278
34.01408333,-118.498
34.02252778,-118.481125
34.02306945,-118.5047778
34.02252778,-118.4669028
34.02252778,-118.4669028
34.03822222,-118.4764028
34.029875,-118.5101667
34.01194445,-118.4959444
34.03672222,-118.4700694
34.00856944,-118.4983611
34.02138889,-118.4954444
34.02597222,-118.4833194
34.02108333,-118.4757222
,
34.02704167,-118.483625
34.02638889,-118.4893056
34.01669445,-118.4899583
34.01826389,-118.4844167
34.02822222,-118.5094722
34.02713889,-118.4883611
34.01341667,-118.4972222
34.02395833,-118.4695694
34.02422222,-118.4689167
34.023625,-118.4682083
34.01497222,-118.4952917
34.00659722,-118.4786528
34.01122222,-118.4816806
34.01141667,-118.4845417
34.012875,-118.4807083
34.02348611,-118.5090556
34.01418056,-118.4851528
34.02988889,-118.4784861
34.02516667,-118.4635833
34.03020833,-118.4845694
34.01122222,-118.4816806
34.01341667,-118.4972222
34.01180556,-118.494375
34.03673611,-118.4814583
34.03068056,-118.4823611
34.01545833,-118.4675139
34.01208333,-118.4956389
34.03719445,-118.4678472
34.034,-118.47825
34.01286111,-118.4946944
34.02686111,-118.472
34.02805556,-118.4921944
34.01141667,-118.4948611
34.02591667,-118.4915278
34.00716667,-118.4792222
34.03719445,-118.4678472
34.034,-118.4880833
34.02116667,-118.5007083
34.01765278,-118.4984306
34.01122222,-118.4816806
34.02686111,-118.472
34.00795833,-118.4926111
34.023625,-118.4682083
34.03434722,-118.4794722
34.01341667,-118.4972222
,
34.02255556,-118.4940417
34.02261111,-118.5079583
34.03391667,-118.4622778
34.01195833,-118.4835278
34.023625,-118.4682083
34.02388889,-118.4826944
34.01544444,-118.4930972
34.02561111,-118.4578611
34.04141667,-118.4819583
34.00526389,-118.4755
34.02404167,-118.5003889
34.02933333,-118.4807778
34.00458333,-118.4787639
34.01830556,-118.4927639
34.01669445,-118.4899583
34.0255,-118.4855139
34.03481944,-118.4659861
34.02055556,-118.4815833
34.01804167,-118.472125
34.00368056,-118.4852917
34.03956944,-118.4916389
34.03402778,-118.47175
34.00463889,-118.4747778
34.02404167,-118.5003889
34.00613889,-118.4865417
34.03263889,-118.4865
34.04223611,-118.4913333
34.02025,-118.496875
34.02290278,-118.4629861
34.01369445,-118.4883056
34.01441667,-118.4789306
34.02665278,-118.4776667
34.0155,-118.4811806
34.03411111,-118.4830833
34.01141667,-118.4845417
34.04393056,-118.4933194
34.01016667,-118.4934306
34.01933333,-118.4513611
34.01497222,-118.4952917
34.03763889,-118.4868056
34.00554167,-118.4724444
34.03251389,-118.5066111
34.02269445,-118.4695278
34.02684722,-118.4870833
34.02269445,-118.4695278
34.02269445,-118.4695278
34.02094444,-118.4700694
34.03365278,-118.4738611
34.01968056,-118.4731806
34.01333333,-118.4924722
34.01438889,-118.4927917
34.01020833,-118.4952917
34.03641667,-118.4687917
34.01677778,-118.4882222
34.01044444,-118.4702222
34.02063889,-118.4835
34.00368056,-118.4852917
34.01141667,-118.4845417
34.03255556,-118.4946806
34.01879167,-118.4905833
34.02265278,-118.4493472
34.02018056,-118.4774583
33.99830556,-118.4804028
34.023625,-118.4682083
34.02597222,-118.4833194
34.01086111,-118.48125
34.01702778,-118.4792917
34.01755556,-118.4937083
34.03065278,-118.4624167
34.00011111,-118.4826944
34.01165278,-118.4923333
34.01441667,-118.4817778
34.01938889,-118.4765278
34.02758333,-118.5008333
34.01141667,-118.4948611
34.02477778,-118.463
34.02094444,-118.4765
34.01804167,-118.472125
34.03475,-118.4806944
34.00051389,-118.4820972
34.03456945,-118.4906111
34.02516667,-118.4635833
34.02369444,-118.4861528
34.03176389,-118.4826667
34.04083333,-118.4714722
34.01208333,-118.4956389
34.02369444,-118.4861528
34.00368056,-118.4852917
34.00161111,-118.4831944
34.01631945,-118.4968611
34.02638889,-118.4893056
34.034,-118.47825
34.01286111,-118.466125
34.02205556,-118.4687083
34.01011111,-118.4964722
34.01984722,-118.4908889
34.00973611,-118.4929306
34.01165278,-118.4923333
34.00458333,-118.4787639
34.02230556,-118.5057222
34.01783333,-118.4949722
